5,-2,-4,2
5,-2,-3,2
5,-2,-2,2
5,-2,-1,2
5,-2,0,2
5,-2,1,2
5,-2,2,2
5,-2,3,2
5,-2,4,2
5,-1,-4,2
5,-1,-3,2
5,-1,-2,2
5,-1,-1,2
5,-1,0,2
5,-1,1,2
5,-1,2,2
5,-1,3,2
5,-1,4,2
5,0,-4,2
5,0,-3,2
5,0,-2,2
5,0,-1,2
5,0,0,2
5,0,1,2
5,0,2,2
5,0,3,2
5,0,4,2
5,1,-4,2
5,1,-3,2
5,1,-2,2
5,1,-1,2
5,1,0,2
5,1,1,2
5,1,2,2
5,1,3,2
5,1,4,2
5,2,-4,2
5,2,-3,2
5,2,-2,2
5,2,-1,2
5,2,0,2
5,2,1,2
5,2,2,2
5,2,3,2
5,2,4,2
10,-2,-4,2
10,-2,-4,6
10,-2,-3,2
10,-2,-3,6
10,-2,-2,2
10,-2,-2,6
10,-2,-1,2
10,-2,-1,6
10,-2,0,2
10,-2,0,6
10,-2,1,2
10,-2,1,6
10,-2,2,2
10,-2,2,6
10,-2,3,2
10,-2,3,6
10,-2,4,2
10,-2,4,6
10,-1,-4,2
10,-1,-4,6
10,-1,-3,2
10,-1,-3,6
10,-1,-2,2
10,-1,-2,6
10,-1,-1,2
10,-1,-1,6
10,-1,0,2
10,-1,0,6
10,-1,1,2
10,-1,1,6
10,-1,2,2
10,-1,2,6
10,-1,3,2
10,-1,3,6
10,-1,4,2
10,-1,4,6
10,0,-4,2
10,0,-4,6
10,0,-3,2
10,0,-3,6
10,0,-2,2
10,0,-2,6
10,0,-1,2
10,0,-1,6
10,0,0,2
10,0,0,6
10,0,1,2
10,0,1,6
10,0,2,2
10,0,2,6
10,0,3,2
10,0,3,6
10,0,4,2
10,0,4,6
10,1,-4,2
10,1,-4,6
10,1,-3,2
10,1,-3,6
10,1,-2,2
10,1,-2,6
10,1,-1,2
10,1,-1,6
10,1,0,2
10,1,0,6
10,1,1,2
10,1,1,6
10,1,2,2
10,1,2,6
10,1,3,2
10,1,3,6
10,1,4,2
10,1,4,6
10,2,-4,2
10,2,-4,6
10,2,-3,2
10,2,-3,6
10,2,-2,2
10,2,-2,6
10,2,-1,2
10,2,-1,6
10,2,0,2
10,2,0,6
10,2,1,2
10,2,1,6
10,2,2,2
10,2,2,6
10,2,3,2
10,2,3,6
10,2,4,2
10,2,4,6
15,-2,-4,2
15,-2,-4,6
15,-2,-4,12
15,-2,-3,2
15,-2,-3,6
15,-2,-3,12
15,-2,-2,2
15,-2,-2,6
15,-2,-2,12
15,-2,-1,2
15,-2,-1,6
15,-2,-1,12
15,-2,0,2
15,-2,0,6
15,-2,0,12
15,-2,1,2
15,-2,1,6
15,-2,1,12
15,-2,2,2
15,-2,2,6
15,-2,2,12
15,-2,3,2
15,-2,3,6
15,-2,3,12
15,-2,4,2
15,-2,4,6
15,-2,4,12
15,-1,-4,2
15,-1,-4,6
15,-1,-4,12
15,-1,-3,2
15,-1,-3,6
15,-1,-3,12
15,-1,-2,2
15,-1,-2,6
15,-1,-2,12
15,-1,-1,2
15,-1,-1,6
15,-1,-1,12
15,-1,0,2
15,-1,0,6
15,-1,0,12
15,-1,1,2
15,-1,1,6
15,-1,1,12
15,-1,2,2
15,-1,2,6
15,-1,2,12
15,-1,3,2
15,-1,3,6
15,-1,3,12
15,-1,4,2
15,-1,4,6
15,-1,4,12
15,0,-4,2
15,0,-4,6
15,0,-4,12
15,0,-3,2
15,0,-3,6
15,0,-3,12
15,0,-2,2
15,0,-2,6
15,0,-2,12
15,0,-1,2
15,0,-1,6
15,0,-1,12
15,0,0,2
15,0,0,6
15,0,0,12
15,0,1,2
15,0,1,6
15,0,1,12
15,0,2,2
15,0,2,6
15,0,2,12
15,0,3,2
15,0,3,6
15,0,3,12
15,0,4,2
15,0,4,6
15,0,4,12
15,1,-4,2
15,1,-4,6
15,1,-4,12
15,1,-3,2
15,1,-3,6
15,1,-3,12
15,1,-2,2
15,1,-2,6
15,1,-2,12
15,1,-1,2
15,1,-1,6
15,1,-1,12
15,1,0,2
15,1,0,6
15,1,0,12
15,1,1,2
15,1,1,6
15,1,1,12
15,1,2,2
15,1,2,6
15,1,2,12
15,1,3,2
15,1,3,6
15,1,3,12
15,1,4,2
15,1,4,6
15,1,4,12
15,2,-4,2
15,2,-4,6
15,2,-4,12
15,2,-3,2
15,2,-3,6
15,2,-3,12
15,2,-2,2
15,2,-2,6
15,2,-2,12
15,2,-1,2
15,2,-1,6
15,2,-1,12
15,2,0,2
15,2,0,6
15,2,0,12
15,2,1,2
15,2,1,6
15,2,1,12
15,2,2,2
15,2,2,6
15,2,2,12
15,2,3,2
15,2,3,6
15,2,3,12
15,2,4,2
15,2,4,6
15,2,4,12
20,-2,-4,2
20,-2,-4,6
20,-2,-4,12
20,-2,-4,16
20,-2,-3,2
20,-2,-3,6
20,-2,-3,12
20,-2,-3,16
20,-2,-2,2
20,-2,-2,6
20,-2,-2,12
20,-2,-2,16
20,-2,-1,2
20,-2,-1,6
20,-2,-1,12
20,-2,-1,16
20,-2,0,2
20,-2,0,6
20,-2,0,12
20,-2,0,16
20,-2,1,2
20,-2,1,6
20,-2,1,12
20,-2,1,16
20,-2,2,2
20,-2,2,6
20,-2,2,12
20,-2,2,16
20,-2,3,2
20,-2,3,6
20,-2,3,12
20,-2,3,16
20,-2,4,2
20,-2,4,6
20,-2,4,12
20,-2,4,16
20,-1,-4,2
20,-1,-4,6
20,-1,-4,12
20,-1,-4,16
20,-1,-3,2
20,-1,-3,6
20,-1,-3,12
20,-1,-3,16
20,-1,-2,2
20,-1,-2,6
20,-1,-2,12
20,-1,-2,16
20,-1,-1,2
20,-1,-1,6
20,-1,-1,12
20,-1,-1,16
20,-1,0,2
20,-1,0,6
20,-1,0,12
20,-1,0,16
20,-1,1,2
20,-1,1,6
20,-1,1,12
20,-1,1,16
20,-1,2,2
20,-1,2,6
20,-1,2,12
20,-1,2,16
20,-1,3,2
20,-1,3,6
20,-1,3,12
20,-1,3,16
20,-1,4,2
20,-1,4,6
20,-1,4,12
20,-1,4,16
20,0,-4,2
20,0,-4,6
20,0,-4,12
20,0,-4,16
20,0,-3,2
20,0,-3,6
20,0,-3,12
20,0,-3,16
20,0,-2,2
20,0,-2,6
20,0,-2,12
20,0,-2,16
20,0,-1,2
20,0,-1,6
20,0,-1,12
20,0,-1,16
20,0,0,2
20,0,0,6
20,0,0,12
20,0,0,16
20,0,1,2
20,0,1,6
20,0,1,12
20,0,1,16
20,0,2,2
20,0,2,6
20,0,2,12
20,0,2,16
20,0,3,2
20,0,3,6
20,0,3,12
20,0,3,16
20,0,4,2
20,0,4,6
20,0,4,12
20,0,4,16
20,1,-4,2
20,1,-4,6
20,1,-4,12
20,1,-4,16
20,1,-3,2
20,1,-3,6
20,1,-3,12
20,1,-3,16
20,1,-2,2
20,1,-2,6
20,1,-2,12
20,1,-2,16
20,1,-1,2
20,1,-1,6
20,1,-1,12
20,1,-1,16
20,1,0,2
20,1,0,6
20,1,0,12
20,1,0,16
20,1,1,2
20,1,1,6
20,1,1,12
20,1,1,16
20,1,2,2
20,1,2,6
